quarter,gross_SR,net_SR,gross_PnL,net_PnL,gross_CR,net_CR,av_daily_ntrans,stat,stat_total
2023_Q1,1.0128536476057863,-0.6001393156269836,40049.99999999842,-23190.000000001586,1.103305785123906,-0.5029277813923403,81.07692307692308,-3.4585312358775098,9.741551181548147
2023_Q3,3.6107261731905784,1.349498369563668,106770.00000000033,38370.00000000035,3.4320154291224947,1.0055031446540983,87.6923076923077,3.098354934016763,9.741551181548147
2023_Q4,2.6356166385689286,0.6664850998817261,87959.9999999991,21479.999999999112,3.5282791817087036,0.5399698340874488,85.23076923076923,0.5106301574105855,9.741551181548147
2024_Q2,2.404636534849107,1.1102232540846368,111749.99999999932,50429.99999999931,1.7917267917267925,0.7541498429789084,78.61538461538461,2.392432890905436,9.741551181548147
2024_Q4,0.20516026303849494,-1.322519232539135,8520.000000000928,-53879.999999999076,0.15418023887081062,-0.5403128760529439,78.9873417721519,-7.265945593690812,9.741551181548147
2025_Q1,4.098892164992392,2.5822231595974583,171749.99999999895,105809.99999999897,7.464146023468055,3.6931937172774547,85.63636363636364,9.706585249360277,9.741551181548147
2025_Q2,2.8960722642433456,1.6014238844632829,139620.00000000175,75180.00000000169,2.5362397820164375,1.1831916902738873,82.61538461538461,4.7580247794234065,9.741551181548147
